"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0064_depth100",0.00119283554120579,0.0452236025207397,0.265551016637619,0.253288655409701,5.31948441984107e-05,5.3194844198408e-05,5.31948441984074e-05,5.31948441726357e-05,5.31948441928656e-05,5.31948446906051e-05,0.233654636597163,0.000574351489423102,0.0205142632331827,0.0577432276160016,5.31948441882363e-05
"mix_0064_depth25",7.59926345698448e-05,0.0489942748730864,0.252650913929075,0.267704637198752,7.599263456915e-05,0.000539272676713341,7.59926345691556e-05,7.59926345611809e-05,7.5992634577949e-05,7.59926345560514e-05,0.224185987013002,0.000164493003352144,0.0250070983776464,0.0643181928606554,7.59926346635835e-05
"mix_0065_depth100",5.31948442045244e-05,0.0470946751055781,0.305808741775026,0.271617488388576,5.31948441984073e-05,0.00267468841872301,5.31948441984072e-05,5.31948442183731e-05,5.31948441916632e-05,5.31948441590169e-05,0.259817519189127,5.31948442395528e-05,0.0184443941666373,0.0192870049955669,5.31948442273523e-05
"mix_0065_depth25",7.59926345609669e-05,0.0529948320541092,0.317769817023691,0.248735571799614,0.0054081471835434,0.00561214707286467,7.59926345691545e-05,0.000311872611570524,7.59926345521625e-05,7.59926345902113e-05,0.27298998455442,0.00132551158681714,0.00633019619260064,0.0231147423436159,7.59926345665965e-05
"mix_0066_depth100",7.59926345691477e-05,0.0894807344786423,0.282758799757564,0.255968819828175,7.59926345691543e-05,0.00743392630621126,7.59926345691524e-05,0.10213508894362,7.59926348598111e-05,7.59926336903512e-05,0.190429276630578,7.59926346776908e-05,0.00468193055304253,7.59926345691693e-05,7.59926344331597e-05
"mix_0066_depth25",7.59926345691608e-05,0.0855012684796482,0.331674932083183,0.233829988685671,0.000159948843297816,0.0229852126581237,7.59926345691544e-05,0.0901267730064846,7.59926342338849e-05,7.59926336704005e-05,0.173913599486472,7.59926312820238e-05,7.59926345691543e-05,0.00204083463760384,8.04007400529599e-05
"mix_0067_depth100",5.3194844198106e-05,0.142202258681898,0.171034830657215,0.163786658947281,0.139048049298318,0.00800506258028822,5.31948441984067e-05,0.0594240693439645,5.31948441518974e-05,5.3194844168858e-05,0.197644199936761,5.31948442362134e-05,0.0103420947487914,5.31948441984024e-05,5.31948441981293e-05
"mix_0067_depth25",7.59926345691451e-05,0.145165530391514,0.157904049833024,0.118541599163657,0.156462764709018,0.00896258951912403,7.59926345691523e-05,0.0560365812077851,7.5992634499907e-05,7.59926345156874e-05,0.241115611704621,7.59926337074489e-05,0.00363112145200171,7.59926345691562e-05,7.59926345691541e-05
"mix_0068_depth100",7.59926345691563e-05,0.0722157776264238,0.291743747402942,0.228642349241302,7.59926345691554e-05,7.59926345691543e-05,7.59926345691533e-05,0.141182366816841,0.000466738651576855,7.59926346557161e-05,0.16280932019,7.59926346580848e-05,7.59926345691543e-05,7.59926345682572e-05,7.59926345337676e-05
"mix_0068_depth25",7.59926345691561e-05,0.0724059500190037,0.277430868027969,0.248137792631041,7.59926345691541e-05,7.59926345691527e-05,7.59926345691561e-05,0.14482186526376,7.59926345555249e-05,7.5992634580522e-05,0.170319330852894,0.00034584645175695,7.59926345691548e-05,7.59926345691567e-05,7.59926345654884e-05
"mix_0069_depth100",5.31948441883982e-05,0.0388736976343477,0.332052960381049,0.282291428893172,5.3194844198408e-05,0.00394364480942694,0.0457376741482672,5.31948441123469e-05,5.31948441737665e-05,5.31948444373643e-05,0.225773999156522,5.31948468434253e-05,0.00676124753460105,5.31948441984079e-05,5.31948442039948e-05
"mix_0069_depth25",7.59926345803471e-05,0.0324681419254551,0.338281871429565,0.264833796871807,0.0110829467301242,0.00268943330619059,0.0480599770649809,7.5992635524374e-05,7.59926345648051e-05,7.59926381156589e-05,0.261551300819411,7.59926283358269e-05,7.59926345691544e-05,7.59926345691552e-05,7.59926344803705e-05
"mix_0070_depth100",5.31948442099394e-05,0.0864525560157507,0.309884668633641,0.285176960314892,0.0167533272002093,0.00166476296242764,0.0544361990374935,5.31948442195276e-05,5.31948450579625e-05,5.31948442853043e-05,0.148079642358353,5.31948469231294e-05,5.31948441984081e-05,5.31948441905703e-05,5.31948454048272e-05
"mix_0070_depth25",3.72363909573882e-05,0.0890788813000752,0.354233672561767,0.263264738514766,0.0208241058136164,0.00903928735647219,0.0231460929601864,3.72363909336687e-05,3.72363909460886e-05,3.7236390680405e-05,0.149873950253424,3.72363910692663e-05,0.00211538905124878,3.7236390938884e-05,3.7236390583561e-05
"mix_0071_depth100",5.31948441923302e-05,5.31948441928918e-05,0.360467282811813,0.296820959718338,5.31948441984089e-05,0.00315102774521772,0.058998023097985,5.31948441819121e-05,5.31948432839552e-05,5.31948412020047e-05,0.234737337426356,5.31948443039764e-05,0.0020463177867056,5.31948441927099e-05,5.31948440052281e-05
"mix_0071_depth25",7.59926345683579e-05,0.00114345617745979,0.328599363980908,0.27510469322841,7.59926345691494e-05,0.00458913611296227,0.053927810356309,9.17788894862445e-05,7.59926344019359e-05,7.59926345303668e-05,0.262126983578299,0.000308181629664419,0.00926572626110851,7.59926345691546e-05,7.5992634541485e-05
"mix_0072_depth100",0.0067516735296158,0.0638793193970344,0.331980781796078,0.283617896059908,5.31948441984095e-05,0.00375306073596714,5.31948441983297e-05,5.3194844172431e-05,5.31948441777172e-05,5.31948426265035e-05,0.213038814156823,0.00111874618634773,5.31948441984086e-05,5.31948442004112e-05,5.31948441243071e-05
"mix_0072_depth25",0.00418898627452555,0.0715676955745947,0.33001550748559,0.26024698766866,7.59926345691544e-05,0.00259043936709835,7.59926345691544e-05,0.0020193722040005,7.59926346188629e-05,7.59926341713742e-05,0.235144183496088,0.000969974116461823,7.59926345691535e-05,7.5992634569156e-05,7.5992634591654e-05
"mix_0073_depth100",0.0154360090158538,5.31948441511657e-05,0.379469807301298,0.244319574248506,5.31948441984079e-05,5.31948441984079e-05,5.31948441984073e-05,5.319484426199e-05,5.31948441986016e-05,5.31948440065969e-05,0.225844848559298,5.31948442098927e-05,0.019139374799498,5.3194844198526e-05,5.31948447268379e-05
"mix_0073_depth25",0.00594328020656989,5.31948441752621e-05,0.436113224028236,0.187657401051877,0.0153691944710144,0.000939543196838546,5.31948441984078e-05,0.00236465494427259,5.31948447067321e-05,5.31948443839988e-05,0.255679959835428,5.31948418756132e-05,0.00721599239441137,5.31948441984069e-05,5.31948444508704e-05
"mix_0074_depth100",0.0202448433840324,0.0655035711824446,0.310511457501622,0.279448108044804,7.59926345691553e-05,0.00414910929947177,7.5992634569154e-05,7.59926346819949e-05,7.5992634467845e-05,7.5992635173463e-05,0.264603783570601,0.0013772513430571,7.59926345691543e-05,7.59926345691534e-05,7.59926345592793e-05
"mix_0074_depth25",0.00814073661031868,0.0633948668937001,0.304082075853367,0.284219238488933,7.89259090919309e-05,0.00145032528274295,7.59926345691557e-05,0.00378654051473283,7.59926346088225e-05,7.59926334467507e-05,0.274172474547798,0.00102348546469037,7.59926345691544e-05,0.00306549711067852,7.59926345747612e-05
