spot_id,B-cells,CAFs,Cancer Epithelial,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0100_depth100,0.0,0.0732066928708502,0.469271886139121,0.0,0.0,0.0,0.0,0.0418142664629899,0.4157071545270385,0.0,0.0,0.0,0.0
mix_0100_depth25,0.0,0.103542917833626,0.4292415182454572,0.0,0.0,0.0,0.0,0.0355582158216135,0.4316573480993032,0.0,0.0,0.0,0.0
mix_0101_depth100,0.0,0.030827910580198,0.5829981303853733,0.0,0.0,0.0,0.0,0.0,0.3861739590344287,0.0,0.0,0.0,0.0
mix_0101_depth25,0.0,0.0574758571244124,0.5819359500004044,0.0,0.0,0.0,0.0,0.0,0.3605881928751831,0.0,0.0,0.0,0.0
mix_0102_depth100,0.0,0.1556232137798207,0.4270285704922941,0.0,0.0,0.0684374776355163,0.0,0.1023337390677858,0.1621049210449281,0.0844720779796548,0.0,0.0,0.0
mix_0102_depth25,0.0,0.169047700400583,0.4464875671332049,0.0,0.0,0.070407660000154,0.0,0.1023391431232671,0.1437199432818216,0.0679979860609691,0.0,0.0,0.0
mix_0103_depth100,0.0,0.0545198848920901,0.41188262369544304,0.0899997250698694,0.0,0.0215526355494969,0.0,0.0275526616435755,0.3944924691495245,0.0,0.0,0.0,0.0
mix_0103_depth25,0.0,0.0470306544261003,0.3938218970192522,0.1105782001741695,0.0,0.0246897598216677,0.0,0.0150152693551515,0.4088642192036587,0.0,0.0,0.0,0.0
mix_0104_depth100,0.0,0.0905553506706094,0.43327539521643377,0.0,0.0,0.0,0.0,0.0637961283738535,0.4123731257391032,0.0,0.0,0.0,0.0
mix_0104_depth25,0.0,0.0999216242419814,0.3921660174397801,0.0,0.0,0.0,0.0,0.0781622236666597,0.4297501346515786,0.0,0.0,0.0,0.0
mix_0105_depth100,0.0,0.1908055602371999,0.306713172159413,0.1520486745717603,0.0,0.095969393793629,0.0,0.0224789436452019,0.1696431753479773,0.0,0.0,0.0623410802448182,0.0
mix_0105_depth25,0.0,0.1807176132337173,0.31810929217964923,0.1906222279876457,0.0,0.0893765601803299,0.0,0.0156794508133912,0.1708666249407217,0.0,0.0,0.0346282306645446,0.0
mix_0106_depth100,0.0,0.0062301108677651,0.4800848920001719,0.1062169824663393,0.0,0.0152939382751672,0.0,0.0881887691977724,0.3039853071927836,0.0,0.0,0.0,0.0
