"","B-cells","CAFs","Cancer Epithelial","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0158_depth100",0.0180345234015453,0.310474929810405,0.259518016335445,0.00014688706834964,0.000146887068349638,0.000146887068325911,0.000146887068416221,0.00540274073934293,0.357087940047516,0.000691830753804664,0.00582858751956343,0.0345032960839381,0.00787058703499734
"mix_0158_depth25",0.0243870960331261,0.31183265240089,0.256483874657227,0.00327147788020839,0.000103565361772913,0.000106046763984249,0.000103565361767197,0.000103565361796945,0.35598124135966,0.000103565361024886,0.0112403288587064,0.0235886702156888,0.0126943503841467
"mix_0159_depth100",0.000141000713626019,0.349945891568255,0.274665731223623,0.000100569286737774,0.000100569286737773,0.000100569286824627,0.0564192841188263,0.000100569286737774,0.238981966992586,0.000897050244105396,0.0219070523432997,0.000100569286737775,0.0565391763619029
"mix_0159_depth25",0.000475501360027084,0.32546017132152,0.30531784844837,0.000102102206174508,0.00010210220617451,0.0010973164983707,0.0580385661289812,0.000102102206175641,0.224759078121387,0.000102102204254747,0.0461520332834449,0.00010210220617451,0.0381889738089453
"mix_0160_depth100",9.5182936298167e-05,0.215832212885762,0.419621542640924,0.00247005866541177,9.51829362926322e-05,9.51829362096991e-05,0.0100507312997706,9.51829362600136e-05,0.326557699871191,9.51829360900899e-05,9.64306892595511e-05,0.000585164236333765,0.0243102450301962
"mix_0160_depth25",9.50169056734199e-05,0.241346839202125,0.382559512280056,9.50169056737751e-05,9.50169056737736e-05,0.00401752255496594,0.00489063471368553,9.50169056713757e-05,0.331450294577823,9.50169032438991e-05,0.000122948639249023,9.50169056737757e-05,0.0350421466004848
"mix_0161_depth100",0.000100526524092441,0.325553583256011,0.32987802209392,0.000100526524117354,0.000100526524117357,0.00010052652409984,0.0417604437089073,0.00010052652409891,0.245190757251285,0.00122711449366514,0.00694914886117034,0.000100526524117355,0.0488377711903983
"mix_0161_depth25",0.000103081293852122,0.340814368804506,0.306195610368608,0.00010308129385617,0.000103081293856168,0.000103081293841001,0.0391116241646109,0.00010308129385617,0.233748222292622,0.000103081294246899,0.000126623967801753,0.000103081293856169,0.0792819813444852
"mix_0162_depth100",0.000107009960653285,0.114930913581279,0.429100675523321,0.147702291337474,0.000107009960645917,0.000107009960467627,0.000107009960591554,0.0131545970454988,0.294255442827468,0.00010700996066048,0.000107009960645912,0.000107009960645909,0.000107009960649449
"mix_0162_depth25",0.000106376814163378,0.104329781734695,0.392657666130408,0.18316201815252,0.000106376814162917,0.00207495630877468,0.000106376814165396,0.00887696664036536,0.308153973333706,0.00010637681455036,0.000106376814162921,0.000106376814162929,0.000106376814162919
"mix_0163_depth100",0.000100327229984072,0.279218628809943,0.373565638803008,0.00964586447295683,0.000100327229970381,0.000244108711801644,0.000100327230001089,0.0227847608040859,0.284088098651347,0.000100327229996009,0.00497258961814162,0.00010032722997038,0.0249786739787947
"mix_0163_depth25",0.000142883090369315,0.285824850101459,0.299549506312682,0.0115454721538402,0.000142883090363028,0.000202989131766543,0.00626045279913521,0.010411400197459,0.348656161010272,0.000142883090375452,0.000148176171598194,0.0194103840387488,0.0175619588119321
"mix_0164_depth100",6.44970906258685e-05,0.431561029917148,0.297292428514303,6.44970906261977e-05,6.44970906262018e-05,6.44970906714747e-05,0.000850134996184205,0.0194134359467674,0.232161332778195,6.44970892048881e-05,6.44970906261978e-05,6.44970906261974e-05,0.0182701582143946
"mix_0164_depth25",6.45916597662635e-05,0.437796104869885,0.315278893258244,6.45916597662623e-05,6.4591659766267e-05,6.45916597395802e-05,6.45916597690665e-05,0.0181048182563148,0.200213958805525,6.45916607632066e-05,0.000118983229158684,6.45916597662612e-05,0.0280350999615344
